Offer SKU;Product SKU;Category code;Category label;Brand;Product;Offer state;Price;Original price;Quantity;Alert threshold;Logistic Class;Activated;Available Start Date;Available End Date;Discount price;Discount Start Date;Discount End Date;Lead time to ship;EAN;Inactivity reason;Fulfillment center code
0005141504;M5061049608577;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Elio' Ashwood Leather Mandarin Collar Biker Jacket;New;149.99;279.00;0;;INIT;no;;;149.99;;;;5061049608577;Out of stock;DEFAULT
0003703407;M5056798423212;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Lillian' Real Leather Biker Jacket;New;149.99;249.00;2;;INIT;yes;;;149.99;;;;5056798423212;;DEFAULT
0005485807;M5056798450638;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Strada Nera' Real Leather Mandarin Collar Zip-Up Casual Jacket;New;149.99;249.00;0;;INIT;no;;;149.99;;;;5056798450638;Out of stock;DEFAULT
0003857300;M5060821281595;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Vegetable Tanned Real Leather Two Section With Mid Purse Bag;New;59.99;115.00;4;;INIT;yes;;;59.99;;;;5060821281595;;DEFAULT
0004696702;M5056798427265;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Jessica' Fashion Leather Biker Style Jacket with Protection Pad Pockets;New;94.99;169.00;0;;INIT;no;;;94.99;;;;5056798427265;Out of stock;DEFAULT
0004474300;M5060821288310;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Brill' Leather Shoulder Bag;New;34.99;100.00;0;;INIT;no;;;34.99;;;;5060821288310;Out of stock;DEFAULT
0002516302;M5056798422956;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Serefina' Real Leather Biker Jacket;New;119.99;179.00;0;;INIT;no;;;119.99;;;;5056798422956;Out of stock;DEFAULT
0005503811;M5056798452175;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Volare' Lightweight Real Leather Bomber Jacket;New;129.99;379.00;1;;INIT;yes;;;129.99;;;;5056798452175;;DEFAULT
0005520304;M5056798453868;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Giovanni' Exquisite Real Leather Bomber Jacket;New;159.99;299.00;0;;INIT;no;;;159.99;;;;5056798453868;Out of stock;DEFAULT
0003856900;M5060821281540;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'UrbanX' Vegetable Tanned Real Leather Backpack;New;54.99;115.00;0;;INIT;no;;;54.99;;;;5060821281540;Out of stock;DEFAULT
0005933003;M5056798464598;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'8' Wool and Real Leather Baseball Jacket with Striped Collar;New;149.99;229.00;0;;INIT;no;;;149.99;;;;5056798464598;Out of stock;DEFAULT
0005500803;M5056798451994;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Volare' Lightweight Real Leather Bomber Jacket;New;129.99;299.00;4;;INIT;yes;;;129.99;;;;5056798451994;;DEFAULT
0005919300;M5056798457972;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;'Jordan' Real Leather Backpack;New;104.99;210.00;6;;INIT;yes;;;104.99;;;;5056798457972;;DEFAULT
0005254607;M5056798409865;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Emilia' Stylish Real Leather Thigh Length Jacket;New;199.99;339.00;0;;INIT;no;;;199.99;;;;5056798409865;Out of stock;DEFAULT
0004348403;M5061049601905;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Vincenzo' Mens Leather Biker Jacket;New;134.99;189.00;0;;INIT;no;;;134.99;;;;5061049601905;Out of stock;DEFAULT
0004326403;M5056798426152;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Monomoi;'Rayan' Real Leather Jacket with Stitch Details;New;99.99;179.00;0;;INIT;no;;;99.99;;;;5056798426152;Out of stock;DEFAULT
0005057000;M5061042994424;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Cienna' Real Leather Crossbody Bag;New;24.99;59.99;28;;INIT;yes;;;24.99;;;;5061042994424;;DEFAULT
0005286300;M5056798413404;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;Compact Real Leather Messenger Bag with Front Buckle Pocket;New;42.49;75.00;3;;INIT;yes;;;42.49;;;;5056798413404;;DEFAULT
0004748603;M5056798427838;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Nancy' Real Leather Knee Length Belted Fashion Coat;New;114.99;369.00;0;;INIT;no;;;114.99;;;;5056798427838;Out of stock;DEFAULT
0005263905;M5056798410342;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Real Leather Casual Collarless Jacket;New;189.99;259.00;0;;INIT;no;;;189.99;;;;5056798410342;Out of stock;DEFAULT
0005490311;M5056798450362;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'N2' Premium Real Leather Vintage Biker Jacket;New;129.99;309.00;1;;INIT;yes;;;129.99;;;;5056798450362;;DEFAULT
0004757205;M5056798435406;women-footwear-womens_flats;Womens Flats;Fenland England;'Suzy' Real Sheepskin Fur Fluffy Sliders;New;43.99;105.00;0;;INIT;no;;;43.99;;;;5056798435406;Out of stock;DEFAULT
0005456502;M5056798447676;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Edinburgh' Real Leather Bomber Jacket;New;149.99;229.00;1;;INIT;yes;;;149.99;;;;5056798447676;;DEFAULT
0004464202;M5056798435253;women-footwear-womens_flats;Womens Flats;Fenland England;'Sophie' Sheepskin Fluffy Sliders with Suede Top;New;59.99;99.99;2;;INIT;yes;;;59.99;;;;5056798435253;;DEFAULT
0005818200;M5056798447218;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Ashwood Leather;Classic Leather Weekend Bag;New;109.99;220.00;0;;INIT;no;;;109.99;;;;5056798447218;Out of stock;DEFAULT
0005903005;M5056798462792;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Lent' Classic Leather Biker Jacket with Buckled Collar;New;149.99;289.00;1;;INIT;yes;;;149.99;;;;5056798462792;;DEFAULT
0005488810;M5056798450768;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Strada Nera' Real Leather Mandarin Collar Zip-Up Casual Jacket;New;149.99;309.00;0;;INIT;no;;;149.99;;;;5056798450768;Out of stock;DEFAULT
0005294300;M5056798417228;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Riviera Chic' Real Leather Bag;New;74.99;169.00;23;;INIT;yes;;;74.99;;;;5056798417228;;DEFAULT
0004727906;M5056798426497;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Andrea' Leather Biker Jacket;New;99.99;189.00;0;;INIT;no;;;99.99;;;;5056798426497;Out of stock;DEFAULT
0004793600;M5060999707606;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;GABICCI;Real Leather Classic 8 Card Bilfold Wallet;New;23.99;44.99;1;;INIT;yes;;;23.99;;;;5060999707606;;DEFAULT
0004195900;M5060821284428;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Fenland England;Real Leather Flight Bag;New;74.99;129.99;3;;INIT;yes;;;74.99;;;;5060821284428;;DEFAULT
0001709503;M5056798419765;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Liona' Collarless Leather Jacket;New;99.99;249.00;9;;INIT;yes;;;99.99;;;;5056798419765;;DEFAULT
0005461901;M5056798447478;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Vento' Real Leather Biker Jacket;New;139.99;269.00;1;;INIT;yes;;;139.99;;;;5056798447478;;DEFAULT
0005186505;M5056798433945;women-footwear-womens_boots;Womens Boots;Fenland England;Real Sheepskin Booties;New;55.99;130.00;1;;INIT;yes;;;55.99;;;;5056798433945;;DEFAULT
0005203300;M5061049608195;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Curvo' Real Leather Crossbody Bag;New;24.99;69.99;24;;INIT;yes;;;24.99;;;;5061049608195;;DEFAULT
0005496403;M5056798452663;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Lent' Classic Leather Biker Jacket with Buckled Collar;New;149.99;289.00;2;;INIT;yes;;;149.99;;;;5056798452663;;DEFAULT
0005056400;M5061042994370;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Cuore di Cuoio' 3 Section Large Leather Handbag;New;89.99;140.00;5;;INIT;yes;;;89.99;;;;5061042994370;;DEFAULT
0004844503;M5056798422864;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Serefina' Real Leather Biker Jacket;New;119.99;179.00;0;;INIT;no;;;119.99;;;;5056798422864;Out of stock;DEFAULT
0005293700;M5056798417143;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Lucido Tesoro' Three Section Real Leather Bag;New;69.99;169.00;0;;INIT;no;;;69.99;;;;5056798417143;Out of stock;DEFAULT
0005905702;M5056798461627;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Molly' Real Leather Jacket;New;89.99;269.00;0;;INIT;no;;;89.99;;;;5056798461627;Out of stock;DEFAULT
0005305404;M5056798439701;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'2418' Ladies Leather Biker Jacket with Faux Fur;New;139.99;349.00;0;;INIT;no;;;139.99;;;;5056798439701;Out of stock;DEFAULT
0005508309;M5056798452557;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Firenze' Exquisite Real Leather Bomber Jacket;New;129.99;319.00;1;;INIT;yes;;;129.99;;;;5056798452557;;DEFAULT
0004951909;M5061049601776;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Ferdinando' Mens Leather Bomber Jacket;New;181.49;265.00;0;;INIT;no;;;181.49;;;;5061049601776;Out of stock;DEFAULT
0005393807;M5056798442787;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Lucia' Real Leather Fashion Single Breasted Blazer;New;159.99;249.00;1;;INIT;yes;;;159.99;;;;5056798442787;;DEFAULT
0005948408;M5056798466769;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Lent' Classic Leather Biker Jacket with Buckled Collar;New;164.99;309.00;3;;INIT;yes;;;164.99;;;;5056798466769;;DEFAULT
0004860109;M5061027915925;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Lucia' Real Leather Fashion Single Breasted Blazer;New;159.99;289.00;2;;INIT;yes;;;159.99;;;;5061027915925;;DEFAULT
0005170200;M5061049609499;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Shoulder Bag with Detachable Crossbody Strap;New;34.99;110.00;0;;INIT;no;;;34.99;;;;5061049609499;Out of stock;DEFAULT
0005111807;M5056798401135;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Brando' Classic Leather Bomber Jacket;New;149.49;269.00;0;;INIT;no;;;149.49;;;;5056798401135;Out of stock;DEFAULT
0005227707;M5056798403481;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Enzo' Leather Utility Vest with Multiple Pockets;New;138.99;189.00;0;;INIT;no;;;138.99;;;;5056798403481;Out of stock;DEFAULT
0000458701;M5056798461108;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Brienne' Real Leather Duffle Coat;New;109.99;289.00;1;;INIT;yes;;;109.99;;;;5056798461108;;DEFAULT
0005140009;M5061049608713;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Elio' Ashwood Leather Mandarin Collar Biker Jacket;New;149.99;319.00;1;;INIT;yes;;;149.99;;;;5061049608713;;DEFAULT
0004975004;M5056798417792;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Malmo' Two-In-One Detachable Hood Leather Jacket;New;179.99;249.00;1;;INIT;yes;;;179.99;;;;5056798417792;;DEFAULT
0004286300;M5061042996541;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Elegante Venezia' 14 Card RFID Protected XL Leather Purse;New;24.99;55.00;0;;INIT;no;;;24.99;;;;5061042996541;Out of stock;DEFAULT
0005341704;M5056798435802;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Chiara' Mandarin Collar Real Leather Biker Jacket;New;129.99;229.00;0;;INIT;no;;;129.99;;;;5056798435802;Out of stock;DEFAULT
0005490310;M5056798450355;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'N2' Premium Real Leather Vintage Biker Jacket;New;129.99;289.00;1;;INIT;yes;;;129.99;;;;5056798450355;;DEFAULT
0001840606;M5056798420266;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Angela' Leather Blazer Jacket;New;129.99;189.00;0;;INIT;no;;;129.99;;;;5056798420266;Out of stock;DEFAULT
0005898505;M5056798462600;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Real Leather Jacket with Mandarin Collar and Straight Zip;New;149.99;249.00;0;;INIT;no;;;149.99;;;;5056798462600;Out of stock;DEFAULT
0004949506;M5061027916151;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Giada' Leather Fashion Biker Jacket;New;159.99;229.00;0;;INIT;no;;;159.99;;;;5061027916151;Out of stock;DEFAULT
0004378600;M5060821285036;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Creativita Cosmica' Soft Suede Leather Backpack;New;74.99;135.00;10;;INIT;yes;;;74.99;;;;5060821285036;;DEFAULT
0005916000;M5056798458535;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Doriana' Real Leather Crossbody Bag;New;26.99;74.99;75;;INIT;yes;;;26.99;;;;5056798458535;;DEFAULT
0005935710;M5056798464765;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Piuma Alpina' Real Leather Puffer Jacket With Faux Fur Collar;New;99.99;349.00;0;;INIT;no;;;99.99;;;;5056798464765;Out of stock;DEFAULT
0005358110;M5056798438094;women-footwear-womens_flats;Womens Flats;Fenland England;Curly Wool Sheepskin Slippers;New;43.99;95.00;1;;INIT;yes;;;43.99;;;;5056798438094;;DEFAULT
0004438300;M5056798430876;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Fenland England;4 Card, ID & Coins Billfold Wallet;New;23.99;59.99;8;;INIT;yes;;;23.99;;;;5056798430876;;DEFAULT
0005934503;M5056798465113;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Walbusch' Genuine Leather Quilted Hooded Jacket;New;117.99;289.00;2;;INIT;yes;;;117.99;;;;5056798465113;;DEFAULT
0005865007;M5056798459709;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Cooper' Real Leather Casual Jacket with Mandarin Collar;New;219.99;299.00;2;;INIT;yes;;;219.99;;;;5056798459709;;DEFAULT
0005517311;M5056798453738;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Firenze' Exquisite Real Leather Bomber Jacket;New;129.99;359.00;1;;INIT;yes;;;129.99;;;;5056798453738;;DEFAULT
0002518705;M5056798422789;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Serefina' Real Leather Biker Jacket;New;119.99;179.00;1;;INIT;yes;;;119.99;;;;5056798422789;;DEFAULT
0005350100;M5056798408769;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Brampton London;'Voyager' Real Leather Holdall;New;104.99;250.00;103;;INIT;yes;;;104.99;;;;5056798408769;;DEFAULT
0005203600;M5061049608416;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Bliss' Leather Cross Body Bag with Adjustable Strap;New;24.99;74.99;139;;INIT;yes;;;24.99;;;;5061049608416;;DEFAULT
0004862508;M5061027912399;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Francesca' Collarless Real Leather Fashion Jacket;New;149.99;289.00;3;;INIT;yes;;;149.99;;;;5061027912399;;DEFAULT
0004712304;M5056798465519;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Venezia' Fur Trim Hooded Real Leather Jacket;New;109.99;249.00;2;;INIT;yes;;;109.99;;;;5056798465519;;DEFAULT
0005442600;M5056798441964;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Serela' Real Leather Shoulder Bag with Detachable Pouch;New;39.99;150.00;68;;INIT;yes;;;39.99;;;;5056798441964;;DEFAULT
0005320606;M5056798419437;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Real Leather Mandarin Collar Biker Jacket;New;138.99;239.00;5;;INIT;yes;;;138.99;;;;5056798419437;;DEFAULT
0004683505;M5056798424998;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Roxbike;'Nirma' Detachable Hood Leather Biker Jacket;New;84.99;169.00;2;;INIT;yes;;;84.99;;;;5056798424998;;DEFAULT
0005261206;M5056798409445;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Genuine Bubble Leather Mandarin Collar Biker Jacket;New;109.99;279.00;0;;INIT;no;;;109.99;;;;5056798409445;Out of stock;DEFAULT
0003521104;M5056798412834;men-footwear-mens_shoes;Mens Shoes;Fenland England;Classic Suede Sheepskin Slippers;New;38.49;79.99;0;;INIT;no;;;38.49;;;;5056798412834;Out of stock;DEFAULT
0004495708;M5056798453011;men-footwear-mens_shoes;Mens Shoes;Fenland England;'Duke' Classic Suede Sheepskin Slippers;New;39.99;79.99;0;;INIT;no;;;39.99;;;;5056798453011;Out of stock;DEFAULT
0005368604;M5056798437943;women-footwear-womens_boots;Womens Boots;Fenland England;'Hetty' Sheepskin Thick Sole Boots;New;67.99;170.00;1;;INIT;yes;;;67.99;;;;5056798437943;;DEFAULT
0002531907;M5056798461498;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;"""Ethel"" Real Leather Collarless Jacket";New;99.99;209.00;6;;INIT;yes;;;99.99;;;;5056798461498;;DEFAULT
0005432500;M5056798415095;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Derby' Stylish Real Leather Shoulder Bag;New;37.49;120.00;0;;INIT;no;;;37.49;;;;5056798415095;Out of stock;DEFAULT
0004473500;M5060821288259;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Pretty' Leather Shoulder Bag;New;39.99;110.00;0;;INIT;no;;;39.99;;;;5060821288259;Out of stock;DEFAULT
0004715908;M5056798420570;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;Side Zip Real Leather Biker Jacket;New;84.99;219.00;0;;INIT;no;;;84.99;;;;5056798420570;Out of stock;DEFAULT
0002516309;M5056798423021;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Serefina' Real Leather Biker Jacket;New;119.99;239.00;1;;INIT;yes;;;119.99;;;;5056798423021;;DEFAULT
0001868209;M5056798420136;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Chambery' Collarless Real Leather Jacket;New;104.99;249.00;0;;INIT;no;;;104.99;;;;5056798420136;Out of stock;DEFAULT
0003930000;M5056798413169;women-footwear-womens_boots;Womens Boots;Fenland England;Sheepskin Ladies Bootie Slippers;New;46.99;99.99;3;;INIT;yes;;;46.99;;;;5056798413169;;DEFAULT
0005129804;M5061049609543;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Niccolo' Studded-Button Collar Men's Biker Jacket;New;169.49;289.00;0;;INIT;no;;;169.49;;;;5061049609543;Out of stock;DEFAULT
0005158110;M5056798434898;men-footwear-mens_shoes;Mens Shoes;Fenland England;'Maverick' Classic Suede Sheepskin Moccasins;New;55.99;135.00;4;;INIT;yes;;;55.99;;;;5056798434898;;DEFAULT
0005435200;M5056798414951;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Meath' Real Leather Shoulder Bag;New;33.99;159.00;70;;INIT;yes;;;33.99;;;;5056798414951;;DEFAULT
0001557309;M5056798424134;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Brampton London;'Essen' Real Leather Biker Jacket;New;99.99;299.00;0;;INIT;no;;;99.99;;;;5056798424134;Out of stock;DEFAULT
0002304300;M5061049604821;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Borsa Verniciata' Three Section Shoulder Bag;New;74.99;169.00;13;;INIT;yes;;;74.99;;;;5061049604821;;DEFAULT
0004474000;M5060821288303;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Brill' Leather Shoulder Bag;New;34.99;100.00;0;;INIT;no;;;34.99;;;;5060821288303;Out of stock;DEFAULT
0005232203;M5056798403740;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Luck' Ashwood Leather Fleece Lined Waistcoat;New;138.99;199.00;2;;INIT;yes;;;138.99;;;;5056798403740;;DEFAULT
0005368610;M5056798437974;women-footwear-womens_boots;Womens Boots;Fenland England;'Hetty' Sheepskin Thick Sole Boots;New;67.99;170.00;1;;INIT;yes;;;67.99;;;;5056798437974;;DEFAULT
0005370708;M5056798437844;women-footwear-womens_boots;Womens Boots;Fenland England;'Becca' Real Sheepskin Suede Boots;New;63.99;160.00;0;;INIT;no;;;63.99;;;;5056798437844;Out of stock;DEFAULT
0005510404;M5056798453189;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Torino Classic' Real Leather Classic Bomber Jacket With Brando Collar;New;159.99;299.00;10;;INIT;yes;;;159.99;;;;5056798453189;;DEFAULT
0004813607;M5056798425988;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Monomoi;'Elena' Leather Fashion Biker Jacket;New;99.99;249.00;0;;INIT;no;;;99.99;;;;5056798425988;Out of stock;DEFAULT
0005304209;M5056798439657;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'2418' Ladies Leather Biker Jacket with Faux Fur;New;139.99;409.00;1;;INIT;yes;;;139.99;;;;5056798439657;;DEFAULT
0004977401;M5061049601059;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Chiara' Mandarin Collar Real Leather Biker Jacket;New;129.99;229.00;2;;INIT;yes;;;129.99;;;;5061049601059;;DEFAULT
0004171309;M5060999708412;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Aliona' Real Leather Fashion Jacket Women Coat;New;129.99;289.00;2;;INIT;yes;;;129.99;;;;5060999708412;;DEFAULT
0004197100;M5056798429245;childrenswear-accessories-childrens_accessories;Childrens Accessories;Fenland England;'Cutie' Real Sheepskin Unisex Baby Booties;New;27.99;64.99;5;;INIT;yes;;;27.99;;;;5056798429245;;DEFAULT
0005065306;M5056798454674;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Angel' Real Leather Three Button Blazer;New;119.99;199.00;2;;INIT;yes;;;119.99;;;;5056798454674;;DEFAULT
0002516308;M5056798423014;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Serefina' Real Leather Biker Jacket;New;119.99;219.00;1;;INIT;yes;;;119.99;;;;5056798423014;;DEFAULT
0005513405;M5056798453097;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Torino Classic' Real Leather Classic Bomber Jacket With Brando Collar;New;159.99;299.00;2;;INIT;yes;;;159.99;;;;5056798453097;;DEFAULT
0004482707;M5061049602384;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Alberto' Mens Leather Biker Jacket;New;154.99;249.00;1;;INIT;yes;;;154.99;;;;5061049602384;;DEFAULT
0005502303;M5056798452199;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Volare' Lightweight Real Leather Bomber Jacket;New;129.99;299.00;3;;INIT;yes;;;129.99;;;;5056798452199;;DEFAULT
0002560705;M5056798461535;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;"""Ethel"" Real Leather Collarless Jacket";New;99.99;189.00;0;;INIT;no;;;99.99;;;;5056798461535;Out of stock;DEFAULT
0003708204;M5056798401661;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Brooklyn' Short Leather Biker Jacket;New;84.99;199.99;0;;INIT;no;;;84.99;;;;5056798401661;Out of stock;DEFAULT
0005252201;M5056798409704;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;Versatile Real Leather Casual Jacket;New;179.99;269.00;0;;INIT;no;;;179.99;;;;5056798409704;Out of stock;DEFAULT
0005326300;M5060999701826;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;'Aintree' Genuine Leather Shoulder Bag;New;39.99;149.00;0;;INIT;no;;;39.99;;;;5060999701826;Out of stock;DEFAULT
0004270202;M5060999708436;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Aliona' Real Leather Fashion Jacket Women Coat;New;129.99;229.00;5;;INIT;yes;;;129.99;;;;5060999708436;;DEFAULT
0005407609;M5056798444361;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;Lightweight Real Leather Bomber Jacket;New;99.99;319.00;0;;INIT;no;;;99.99;;;;5056798444361;Out of stock;DEFAULT
0004635803;M5056798425865;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Monomoi;Real Leather Biker Jacket with Biker Patched Details;New;118.99;229.00;0;;INIT;no;;;118.99;;;;5056798425865;Out of stock;DEFAULT
0005425000;M5056798444675;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Donna Milano' Real Leather Fashion Biker Style Jacket;New;114.99;179.00;0;;INIT;no;;;114.99;;;;5056798444675;Out of stock;DEFAULT
0003704605;M5056798423595;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Lillian' Real Leather Biker Jacket;New;149.99;229.00;4;;INIT;yes;;;149.99;;;;5056798423595;;DEFAULT
0001367810;M5056798404662;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Ashwood Leather;'Edinburgh' Real Leather Bomber Jacket;New;149.99;289.00;2;;INIT;yes;;;149.99;;;;5056798404662;;DEFAULT
0005823700;M5061049606023;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Ashwood Leather;Real Leather Compact Purse;New;14.99;35.00;895;;INIT;yes;;;14.99;;;;5061049606023;;DEFAULT
0005377310;M5056798439008;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Jan' Real Leather Biker Style Jacket With Faux Fur Lining;New;139.99;329.00;0;;INIT;no;;;139.99;;;;5056798439008;Out of stock;DEFAULT
0004852907;M5061049601585;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Ashwood Leather;'Isabella' Real Leather Wide Collar Biker Jacket;New;99.99;249.00;1;;INIT;yes;;;99.99;;;;5061049601585;;DEFAULT
